# ASCII file created 2001/8/19 (16:50:52)  

[ Rich Calibrater Parameters Setup ]

Sector  Row     Column
6       96      96

[ Rich Calibrater Parameters: Sector 0 ]

Row	Column	Slope	Offset	Sigma	
19	42	1	73.5481	0.740687	
20	42	1	62.977	0.740193	
21	42	1	25.8162	0.736861	
22	42	1	23.0377	0.771826	
23	42	1	32.6097	0.757534	
24	42	1	40.7521	0.763363	
25	42	1	42.1079	0.792284	
26	42	1	30.6323	0.806932	
27	42	1	33.0945	0.864497	
28	42	1	55.3662	0.823824	
29	42	1	62.1114	0.756766	
30	42	1	67.292	0.76807	
31	42	1	76.8575	0.76478	
32	42	1	64.6512	0.77162	
33	42	1	29.0732	0.805804	
34	42	1	78.4848	0.820633	
35	42	1	70.7091	0.799457	
36	42	1	47.6541	0.767388	
37	42	1	66.9588	0.737747	
38	42	1	54.0359	0.774993	
39	42	1	54.2474	0.833236	
40	42	1	60.1039	0.742954	
41	42	1	52.6795	0.744665	
42	42	1	46.2173	0.737215	
43	42	1	44.817	0.704688	
44	42	1	75.5474	0.74861	
45	42	1	63.5298	0.737786	
46	42	1	43.6292	0.721109	
47	42	1	58.7134	0.707653	
48	42	1	48.6807	0.751427	
49	42	1	59.4232	0.76053	
50	42	1	43.468	0.796365	
51	42	1	47.263	0.718221	
52	42	1	63.5335	0.708987	
53	42	1	79.0844	0.716094	
54	42	1	72.7115	0.706823	
55	42	1	59.4476	0.713406	
56	42	1	36.9252	0.748879	
57	42	1	33.1756	0.78296	
58	42	1	47.7464	0.699848	
59	42	1	46.2478	0.695224	
60	42	1	64.7665	0.757868	
61	42	1	67.6458	0.733355	
62	42	1	57.9351	0.748941	
63	42	1	77.344	0.763767	
64	42	1	76.3838	0.723315	
65	42	1	69.3209	0.728913	
66	42	1	76.7509	0.732653	
67	42	1	72.2719	0.89112	
68	42	1	83.1155	0.741945	
69	42	1	34.8058	0.769891	
70	42	1	68.2618	0.756678	
71	42	1	46.6446	0.696215	
72	42	1	56.4556	0.725302	
73	42	1	52.862	0.739849	
74	42	1	59.9611	0.712135	
75	42	1	50.3439	0.699147	
76	42	1	57.4721	0.747097	
77	42	1	75.5697	0.725779	
78	42	1	67.3208	0.727598	
79	42	1	53.5986	0.716836	
80	42	1	71.9581	0.724907	
81	42	1	72.1868	0.733325	
82	42	1	46.029	0.714124	
83	42	1	63.5569	0.734933	
84	42	1	53.6644	0.738841	
85	42	1	39.9948	0.750577	
86	42	1	43.4591	0.727128	
87	42	1	46.1822	0.71964	
88	42	1	39.8858	0.722948	
1	43	1	39.6313	0.919665	
2	43	1	50.9365	0.81438	
3	43	1	37.9753	0.793745	
4	43	1	20.9709	0.778471	
5	43	1	48.1073	0.777761	
6	43	1	30.9379	0.704991	
7	43	1	26.4394	0.769561	
8	43	1	46.2757	0.719623	
9	43	1	63.3855	0.824325	
10	43	1	50.0873	0.718218	
11	43	1	39.967	0.756275	
12	43	1	40.8525	0.800349	
13	43	1	35.4643	0.718429	
14	43	1	40.547	0.709081	
15	43	1	37.6023	0.759709	
16	43	1	50.889	0.712936	
17	43	1	43.9159	0.748426	
18	43	1	46.4599	0.925462	
19	43	1	56.4933	0.711293	
20	43	1	42.4115	0.746082	
21	43	1	30.177	0.77274	
22	43	1	40.4006	0.752832	
23	43	1	46.4353	0.735067	
24	43	1	54.7784	0.756107	
25	43	1	45.216	0.756305	
26	43	1	53.8309	0.736271	
27	43	1	24.1239	0.781937	
28	43	1	40.6948	0.918469	
29	43	1	47.1224	0.721024	
30	43	1	67.3149	0.80055	
31	43	1	53.5845	0.792028	
32	43	1	55.0526	0.762495	
33	43	1	47.7292	0.85528	
34	43	1	71.1787	0.86018	
35	43	1	77.1321	0.801141	
36	43	1	63.4848	0.784477	
37	43	1	59.2355	0.744361	
38	43	1	54.1997	0.80804	
39	43	1	65.2215	0.726304	
40	43	1	48.4141	0.715536	
41	43	1	39.581	0.724172	
42	43	1	66.2947	0.693921	
43	43	1	48.1237	0.699453	
44	43	1	47.241	0.714946	
45	43	1	65.8997	0.733308	
46	43	1	56.2312	0.719269	
47	43	1	47.7523	0.677792	
48	43	1	41.3678	0.736602	
49	43	1	52.2521	0.725048	
50	43	1	34.2887	0.706466	
51	43	1	56.8066	0.732824	
52	43	1	60.1544	0.686103	
53	43	1	55.8134	0.705907	
54	43	1	42.3473	0.693701	
55	43	1	61.8053	0.691437	
56	43	1	56.3527	0.684896	
57	43	1	52.0558	0.692983	
58	43	1	42.4907	0.70051	
59	43	1	44.8814	0.693043	
60	43	1	45.4388	0.710797	
61	43	1	54.436	0.724942	
62	43	1	52.3322	0.732767	
63	43	1	48.4126	0.726679	
64	43	1	47.798	0.741509	
65	43	1	38.6302	0.720838	
66	43	1	53.8512	0.710561	
67	43	1	48.9087	0.728282	
68	43	1	53.1786	0.708245	
69	43	1	58.7538	0.706465	
70	43	1	71.4304	0.714197	
71	43	1	60.5993	0.710758	
72	43	1	46.8097	0.721273	
73	43	1	54.4356	0.712865	
74	43	1	55.4498	0.745617	
75	43	1	72.2097	0.722627	
76	43	1	48.7754	0.720883	
77	43	1	49.419	0.699676	
78	43	1	66.1043	0.710426	
79	43	1	64.5656	0.700593	
80	43	1	43.6707	0.720271	
81	43	1	43.8364	0.70132	
82	43	1	58.4024	0.717664	
83	43	1	56.7855	0.727643	
84	43	1	45.9074	0.718848	
85	43	1	54.2565	0.69954	
86	43	1	51.2598	0.729637	
87	43	1	41.222	0.748772	
88	43	1	59.6185	0.836098	
1	44	1	50.6873	0.751447	
2	44	1	60.466	0.835072	
3	44	1	57.8377	0.738134	
4	44	1	65.508	0.797702	
5	44	1	55.1987	0.834633	
6	44	1	37.432	0.756987	
7	44	1	46.5347	0.827333	
8	44	1	30.947	0.743693	
9	44	1	53.9757	0.802885	
10	44	1	48.1173	0.724061	
11	44	1	45.1691	0.889086	
12	44	1	34.4514	0.77237	
13	44	1	48.6574	0.768824	
14	44	1	51.1265	0.718754	
15	44	1	51.0161	0.721546	
16	44	1	43.9335	0.712718	
17	44	1	31.4379	0.752222	
18	44	1	48.5428	0.706042	
19	44	1	28.3792	0.709741	
20	44	1	42.4063	0.6994	
21	44	1	25.4798	0.78522	
22	44	1	50.3631	0.74275	
23	44	1	52.4532	0.79735	
24	44	1	44.1469	0.724729	
25	44	1	62.0655	0.753621	
26	44	1	46.6055	0.704298	
27	44	1	50.3053	0.726647	
28	44	1	48.2238	0.748105	
29	44	1	68.3094	0.772328	
30	44	1	61.0009	0.794344	
31	44	1	54.6874	0.800238	
32	44	1	53.8826	0.756674	
33	44	1	43.3019	0.830162	
34	44	1	75.1389	0.793907	
35	44	1	67.5955	0.805686	
36	44	1	51.746	0.78559	
37	44	1	67.4123	0.8001	
38	44	1	77.508	0.81555	
39	44	1	69.3274	0.732843	
40	44	1	54.7487	0.725679	
41	44	1	72.3261	0.722693	
42	44	1	59.9991	0.682791	
43	44	1	31.4455	0.741818	
44	44	1	53.2816	0.720502	
45	44	1	69.5781	0.718239	
46	44	1	52.1705	0.733499	
47	44	1	51.2424	0.676347	
48	44	1	46.5067	0.717634	
49	44	1	54.1644	0.699881	
50	44	1	51.7183	0.702998	
51	44	1	65.7967	0.699402	
52	44	1	53.6631	0.69196	
53	44	1	45.84	0.712984	
54	44	1	54.0052	0.707852	
55	44	1	60.0515	0.73426	
56	44	1	55.0247	0.699905	
57	44	1	60.016	0.70309	
58	44	1	52.0571	0.69194	
59	44	1	55.9217	0.709346	
60	44	1	35.6153	0.68155	
61	44	1	55.9503	0.717368	
62	44	1	69.7495	0.703097	
63	44	1	60.5683	0.722154	
64	44	1	73.1098	0.717462	
65	44	1	53.4924	0.752768	
66	44	1	45.5106	0.71517	
67	44	1	39.8893	0.697915	
68	44	1	54.656	0.710927	
69	44	1	51.5441	0.698487	
70	44	1	58.9343	0.704196	
71	44	1	62.3875	0.735089	
72	44	1	52.5022	0.721191	
73	44	1	60.3271	0.732867	
74	44	1	53.7275	0.729051	
75	44	1	62.9395	0.732207	
76	44	1	64.8123	0.695081	
77	44	1	54.3587	0.688062	
78	44	1	51.1099	0.721823	
79	44	1	49.6188	0.704084	
80	44	1	81.7434	0.717993	
81	44	1	49.1073	0.687843	
82	44	1	61.9217	0.71904	
83	44	1	55.5874	0.699988	
84	44	1	56.0631	0.720073	
85	44	1	50.138	0.713044	
86	44	1	54.6138	0.731939	
87	44	1	47.5917	0.727336	
88	44	1	48.2006	0.781191	
1	45	1	64.2003	0.728951	
2	45	1	61.8296	0.856777	
3	45	1	52.3364	0.773057	
4	45	1	59.3875	0.726466	
5	45	1	68.4607	0.694459	
6	45	1	64.0208	0.763075	
7	45	1	52.8814	0.760609	
8	45	1	40.5299	0.772951	
9	45	1	41.1918	0.734725	
10	45	1	60.2484	0.737289	
11	45	1	54.6502	0.732011	
12	45	1	49.4373	0.747043	
13	45	1	50.6296	0.773435	
14	45	1	51.4556	0.73549	
15	45	1	37.9605	0.733919	
16	45	1	52.3406	0.712156	
17	45	1	49.4081	0.698386	
18	45	1	53.417	0.685623	
19	45	1	40.286	0.73688	
20	45	1	41.7354	0.753923	
21	45	1	35.0339	0.749398	
22	45	1	27.2244	0.734069	
23	45	1	36.4431	0.765301	
24	45	1	46.2732	0.71059	
25	45	1	59.4657	0.69263	
26	45	1	50.3403	0.716516	
27	45	1	55.8189	0.778531	
28	45	1	41.4246	0.738468	
29	45	1	58.3563	0.742301	
30	45	1	68.8637	0.722447	
31	45	1	57.3023	0.753851	
32	45	1	65.1613	0.767759	
33	45	1	31.1641	0.81759	
34	45	1	67.6837	0.814133	
35	45	1	72.1459	0.76834	
36	45	1	57.1456	0.797618	
37	45	1	61.395	0.754091	
38	45	1	81.5436	0.817834	
39	45	1	66.122	0.704687	
40	45	1	55.2876	0.699176	
41	45	1	61.1125	0.723818	
42	45	1	54.6704	0.716637	
43	45	1	51.669	0.708564	
44	45	1	53.8849	0.734253	
45	45	1	63.1233	0.684206	
46	45	1	71.0268	0.73587	
47	45	1	49.2941	0.709703	
48	45	1	55.8728	0.715505	
49	45	1	49.1337	0.687452	
50	45	1	38.5727	0.721132	
51	45	1	41.1168	0.729685	
52	45	1	49.7883	0.700641	
53	45	1	51.9965	0.713652	
54	45	1	54.2766	0.753291	
55	45	1	62.3786	0.727834	
56	45	1	45.4864	0.723544	
57	45	1	50.891	0.700662	
58	45	1	56.2674	0.719769	
59	45	1	74.1874	0.689397	
60	45	1	54.4079	0.7593	
61	45	1	54.1566	0.685928	
62	45	1	49.0991	0.734092	
63	45	1	55.7754	0.705097	
64	45	1	49.7054	0.715294	
65	45	1	48.5208	0.719694	
66	45	1	50.2643	0.744671	
67	45	1	67.388	0.690225	
68	45	1	67.836	0.720403	
69	45	1	46.0164	0.717242	
70	45	1	67.6195	0.768992	
71	45	1	73.7997	0.755273	
72	45	1	61.34	0.754845	
73	45	1	67.0039	0.750296	
74	45	1	60.0446	0.727292	
75	45	1	66.0977	0.728177	
76	45	1	54.3709	0.852872	
77	45	1	52.8828	0.719162	
78	45	1	60.5965	0.757801	
79	45	1	55.914	0.709512	
80	45	1	57.6178	0.746429	
81	45	1	66.4706	0.748285	
82	45	1	65.2357	0.754198	
83	45	1	64.29	0.731542	
84	45	1	62.8629	0.745254	
85	45	1	61.3892	0.71461	
86	45	1	62.4648	0.741555	
87	45	1	52.299	0.755467	
88	45	1	57.2461	0.746248	
1	46	1	48.8451	0.84361	
2	46	1	59.3194	0.742275	
3	46	1	186.923	0.441739	
4	46	1	37.5643	0.80178	
5	46	1	35.7238	0.779075	
6	46	1	42.2674	0.761453	
7	46	1	34.8872	0.764684	
8	46	1	34.0361	0.767667	
9	46	1	70.0312	0.770482	
10	46	1	66.28	0.845658	
11	46	1	44.0643	0.701231	
12	46	1	37.9084	0.747169	
13	46	1	54.1094	0.716695	
14	46	1	51.8672	0.718637	
15	46	1	38.6924	0.725235	
16	46	1	30.7372	0.742336	
17	46	1	35.8589	0.78996	
18	46	1	39.3783	0.732467	
19	46	1	40.7137	0.743321	
20	46	1	33.1385	0.795349	
21	46	1	54.635	0.77602	
22	46	1	21.2233	0.764611	
23	46	1	50.8692	0.735644	
24	46	1	39.7043	0.756834	
25	46	1	24.702	0.709889	
26	46	1	61.0546	0.743188	
27	46	1	58.7829	0.723093	
28	46	1	57.4632	0.735233	
29	46	1	72.6815	0.78093	
30	46	1	52.4967	0.731907	
31	46	1	66.2375	0.800386	
32	46	1	50.877	0.745051	
33	46	1	35.4825	0.938309	
34	46	1	89.4361	0.847524	
35	46	1	71.2892	0.769589	
36	46	1	50.9267	0.782124	
37	46	1	67.1803	0.763143	
38	46	1	73.7603	0.780409	
39	46	1	51.9974	0.768254	
40	46	1	62.1362	0.694941	
41	46	1	57.3758	0.725052	
42	46	1	52.8662	0.701933	
43	46	1	46.4325	0.719835	
44	46	1	57.3521	0.725803	
45	46	1	81.4154	0.718106	
46	46	1	73.8627	0.692708	
47	46	1	67.6831	0.703897	
48	46	1	48.2277	0.718567	
49	46	1	56.6635	0.740489	
50	46	1	53.405	0.722221	
51	46	1	39.9494	0.705905	
52	46	1	68.3838	0.682672	
53	46	1	54.4357	0.693884	
54	46	1	56.8347	0.780958	
55	46	1	73.3968	0.716272	
56	46	1	42.2728	0.702838	
57	46	1	42.7176	0.733263	
58	46	1	52.0407	0.748915	
59	46	1	41.7568	0.728317	
60	46	1	51.4247	0.789071	
61	46	1	48.9935	0.717254	
62	46	1	48.1935	0.704653	
63	46	1	47.4498	0.710976	
64	46	1	89.8062	0.749784	
65	46	1	61.2461	0.73279	
66	46	1	63.0264	0.734096	
67	46	1	66.7312	0.720923	
68	46	1	43.2302	0.706657	
69	46	1	48.9213	0.758937	
70	46	1	53.086	0.753274	
71	46	1	36.4853	0.722243	
72	46	1	65.0852	0.740208	
73	46	1	63.1103	0.734099	
74	46	1	63.8395	0.733529	
75	46	1	57.0657	0.71638	
76	46	1	34.8111	0.727737	
77	46	1	60.409	0.880658	
78	46	1	65.2683	0.713404	
79	46	1	68.1605	0.72358	
80	46	1	59.7141	0.731329	
81	46	1	66.3599	0.717162	
82	46	1	71.6592	0.742895	
83	46	1	59.8978	0.734127	
84	46	1	56.9187	0.753676	
85	46	1	68.3714	0.770337	
86	46	1	65.7955	0.72471	
87	46	1	61.3212	0.740951	
88	46	1	63.7828	0.738243	
89	46	1	57.4323	0.750513	
2	47	1	41.6411	0.72129	
3	47	1	52.8815	0.723843	
4	47	1	50.385	0.73245	
5	47	1	44.9661	0.732561	
6	47	1	48.99	0.73191	
7	47	1	49.7581	0.817459	
8	47	1	49.0056	0.769289	
9	47	1	62.0152	0.755653	
10	47	1	61.0781	0.757632	
11	47	1	51.0621	0.883204	
12	47	1	44.6596	0.722935	
13	47	1	48.2475	0.716239	
14	47	1	41.8056	0.7037	
15	47	1	50.6641	0.762217	
16	47	1	37.9057	0.732792	
17	47	1	32.7474	0.69518	
18	47	1	40.6089	0.685876	
19	47	1	41.7884	0.687623	
20	47	1	31.0052	0.927076	
21	47	1	44.7402	0.817755	
22	47	1	55.9107	0.734365	
23	47	1	57.0217	0.728388	
24	47	1	46.7381	0.686339	
25	47	1	47.7129	0.675903	
26	47	1	52.0004	0.735796	
27	47	1	71.3446	0.771321	
28	47	1	62.0887	0.741032	
29	47	1	69.9165	0.757727	
30	47	1	52.4437	0.773463	
31	47	1	70.9722	0.792791	
32	47	1	39.3003	0.747895	
33	47	1	54.5543	0.956095	
34	47	1	59.2668	0.843895	
35	47	1	76.7551	0.797555	
36	47	1	54.2035	0.810384	
37	47	1	69.8582	0.784511	
38	47	1	73.6067	0.806214	
39	47	1	59.1683	0.73119	
40	47	1	54.0143	0.781252	
41	47	1	54.1424	0.760543	
42	47	1	58.9044	0.773835	
43	47	1	57.6652	0.736889	
44	47	1	39.7438	0.726835	
45	47	1	54.468	0.71703	
46	47	1	60.5285	0.718223	
47	47	1	45.571	0.705683	
48	47	1	72.5402	0.733762	
49	47	1	71.9304	0.773811	
50	47	1	53.1799	0.75952	
51	47	1	46.1025	0.697621	
52	47	1	68.3397	0.709964	
53	47	1	53.2535	0.695374	
54	47	1	50.3381	0.710299	
55	47	1	58.0238	0.72485	
56	47	1	51.3248	0.716697	
57	47	1	48.6587	0.7342	
58	47	1	62.5402	0.736705	
59	47	1	49.25	0.755049	
60	47	1	48.6729	0.765797	
61	47	1	46.2484	0.710902	
62	47	1	47.4896	0.761399	
63	47	1	57.5735	0.744081	
64	47	1	53.1792	0.747394	
65	47	1	65.0445	0.757599	
66	47	1	65.561	0.725203	
67	47	1	54.0082	0.733935	
68	47	1	63.9641	0.706194	
69	47	1	62.4022	0.743036	
70	47	1	37.7211	0.802552	
71	47	1	63.818	0.747074	
72	47	1	61.8673	0.773773	
73	47	1	70.3182	0.792974	
74	47	1	67.0138	0.757191	
75	47	1	49.705	0.787401	
76	47	1	32.1947	0.757752	
77	47	1	50.9412	0.748446	
78	47	1	86.1077	0.933311	
79	47	1	55.7858	0.793091	
80	47	1	60.6289	0.753928	
81	47	1	62.7397	0.777417	
82	47	1	75.4667	0.761309	
83	47	1	54.3858	0.77215	
84	47	1	69.1137	0.816434	
85	47	1	53.8218	0.755932	
86	47	1	59.6566	0.766375	
87	47	1	64.5777	0.718442	
88	47	1	63.7311	0.774467	
89	47	1	61.0013	0.785799	
1	48	1	25.568	1.11543	
2	48	1	38.6139	0.748945	
3	48	1	41.5241	0.742297	
4	48	1	44.0056	0.72139	
5	48	1	62.2854	0.732759	
6	48	1	60.9211	0.728602	
7	48	1	43.3469	0.797628	
8	48	1	49.974	0.693609	
9	48	1	66.7249	0.756229	
10	48	1	62.1068	0.757735	
11	48	1	47.258	0.813276	
12	48	1	69.0732	0.874893	
13	48	1	60.9896	0.794163	
14	48	1	72.099	0.785243	
15	48	1	72.2215	0.803239	
16	48	1	63.961	1.04875	
17	48	1	43.2233	1.3327	
18	48	1	52.8139	0.972991	
19	48	1	43.1953	0.943579	
20	48	1	21.759	0.949083	
21	48	1	24.1346	0.907198	
22	48	1	54.7892	0.771952	
23	48	1	68.7699	0.74103	
24	48	1	69.1443	0.722106	
25	48	1	56.039	0.720921	
26	48	1	48.5087	0.737856	
27	48	1	67.1694	0.772512	
28	48	1	34.6648	0.749244	
29	48	1	39.3407	0.771784	
30	48	1	32.4164	0.760674	
31	48	1	71.9865	0.786417	
32	48	1	40.0544	0.782039	
33	48	1	61.6943	1.79832	
34	48	1	27.029	1.50217	
35	48	1	25.8126	1.0165	
36	48	1	42.6633	0.921595	
37	48	1	34.6775	1.01925	
38	48	1	49.3969	1.34358	
39	48	1	48.2619	0.703437	
40	48	1	58.7485	0.697974	
41	48	1	55.7842	0.75671	
42	48	1	76.0359	0.696788	
43	48	1	66.2734	0.707639	
44	48	1	56.8152	0.717169	
45	48	1	69.8932	0.727352	
46	48	1	58.9671	0.681703	
47	48	1	55.093	0.743937	
48	48	1	78.7006	0.700275	
49	48	1	51.6175	0.743181	
50	48	1	64.0878	0.736544	
51	48	1	49.5761	0.71414	
52	48	1	44.2116	0.720008	
53	48	1	37.6713	0.712797	
54	48	1	45.402	0.739589	
55	48	1	59.2491	0.721344	
56	48	1	58.2818	0.724363	
57	48	1	40.9857	0.750495	
58	48	1	58.2509	0.711073	
59	48	1	46.3848	0.721167	
60	48	1	37.8473	0.751489	
61	48	1	81.5398	0.79056	
62	48	1	69.6978	0.756405	
63	48	1	64.5186	0.767469	
64	48	1	58.6997	0.763788	
65	48	1	51.8457	0.727577	
66	48	1	75.1951	0.732217	
67	48	1	74.0437	0.726593	
68	48	1	61.6661	0.724851	
69	48	1	66.5102	0.739404	
70	48	1	48.3596	0.753113	
71	48	1	59.0925	0.75049	
72	48	1	64.9524	0.745611	
73	48	1	50.0571	0.749575	
74	48	1	76.276	0.743628	
75	48	1	63.9153	0.77017	
76	48	1	63.5768	0.734469	
77	48	1	55.5357	0.833269	
78	48	1	45.1124	1.08879	
79	48	1	63.8789	0.842765	
80	48	1	72.9434	0.752614	
81	48	1	74.6671	0.789109	
82	48	1	55.4263	0.768002	
83	48	1	53.4933	0.723641	
84	48	1	68.6159	0.733961	
85	48	1	56.2412	0.783531	
86	48	1	54.5473	0.752466	
87	48	1	67.9161	0.793669	
88	48	1	83.4972	0.763639	
89	48	1	50.9467	0.733114	
1	49	1	41.1535	0.831499	
2	49	1	48.7937	0.771332	
3	49	1	33.2009	0.802556	
4	49	1	43.6101	0.755751	
5	49	1	50.0069	0.761454	
6	49	1	40.3336	0.781304	
7	49	1	34.2784	0.763388	
8	49	1	47.0134	0.741864	
9	49	1	43.4603	0.852034	
10	49	1	67.8872	0.797858	
11	49	1	81.5396	1.01497	
12	49	1	67.0568	0.776431	
13	49	1	63.7057	0.789446	
14	49	1	64.0035	0.734951	
15	49	1	59.5858	0.719232	
16	49	1	88.9874	0.77651	
17	49	1	51.7462	1.79243	
18	49	1	35.1122	0.812221	
19	49	1	31.5436	0.794706	
20	49	1	41.1299	0.84816	
21	49	1	21.8801	0.749125	
22	49	1	25.9152	0.792278	
23	49	1	47.604	0.717427	
24	49	1	52.9341	0.718358	
25	49	1	46.0273	0.733563	
26	49	1	51.3856	0.739714	
27	49	1	52.5956	0.780751	
28	49	1	19.2941	0.751189	
29	49	1	40.2405	0.769075	
30	49	1	37.8272	0.771278	
31	49	1	51.7843	0.767726	
32	49	1	35.3611	0.754848	
33	49	1	47.0411	1.58375	
34	49	1	26.7653	1.04176	
35	49	1	40.5216	1.07663	
36	49	1	20.8824	0.824907	
37	49	1	35.7477	0.864441	
38	49	1	36.1282	1.06709	
39	49	1	31.5859	0.705176	
40	49	1	56.0584	0.720329	
41	49	1	38.1434	0.719724	
42	49	1	51.5578	0.733266	
43	49	1	47.2479	0.675139	
44	49	1	50.9416	0.742223	
45	49	1	61.4152	0.775932	
46	49	1	83.7789	0.669693	
47	49	1	58.1393	0.737709	
48	49	1	59.5821	0.688384	
49	49	1	57.1068	0.714749	
50	49	1	41.3847	0.726439	
51	49	1	54.7131	0.720387	
52	49	1	54.3964	0.692861	
53	49	1	64.0523	0.733293	
54	49	1	46.9325	0.744233	
55	49	1	55.6664	0.72845	
56	49	1	54.4379	0.715578	
57	49	1	39.0852	0.74719	
58	49	1	49.6564	0.740657	
59	49	1	43.2012	0.723578	
60	49	1	76.3444	0.718893	
61	49	1	103.135	0.826826	
62	49	1	86.2724	0.739353	
63	49	1	44.2042	0.721086	
64	49	1	61.6533	0.783678	
65	49	1	41.1856	0.739384	
66	49	1	59.6567	0.680753	
67	49	1	56.7488	0.73325	
68	49	1	64.0493	0.759137	
69	49	1	74.9879	0.72393	
70	49	1	61.6025	0.718099	
71	49	1	71.8167	0.735375	
72	49	1	53.7527	0.754613	
73	49	1	45.6334	0.773452	
74	49	1	63.9797	0.741166	
75	49	1	72.0277	0.708399	
76	49	1	50.5102	0.749462	
77	49	1	37.7168	1.15186	
78	49	1	46.2826	0.694595	
79	49	1	60.6201	0.687687	
80	49	1	61.8668	0.701884	
81	49	1	49.0182	0.731531	
82	49	1	39.802	0.751961	
83	49	1	51.3475	0.724937	
84	49	1	47.3868	0.743852	
85	49	1	56.5837	0.819333	
86	49	1	55.0925	0.721698	
87	49	1	45.9939	0.738524	
88	49	1	62.0921	0.73762	
89	49	1	78.372	0.752927	
1	50	1	59.2728	0.774157	
2	50	1	44.1118	0.848739	
3	50	1	57.5065	0.803898	
4	50	1	51.6999	0.802474	
5	50	1	55.1976	0.710204	
6	50	1	48.0156	0.772979	
7	50	1	35.3096	0.751557	
8	50	1	36.2535	0.697982	
9	50	1	47.0954	0.729607	
10	50	1	83.8134	0.731331	
11	50	1	62.5468	0.779744	
12	50	1	61.7132	0.744612	
13	50	1	58.353	0.741004	
14	50	1	68.8359	0.772563	
15	50	1	69.59	0.745813	
16	50	1	61.8919	0.733211	
17	50	1	80.2998	0.793482	
18	50	1	46.9853	0.86715	
19	50	1	42.9537	0.776061	
20	50	1	34.8306	0.781993	
21	50	1	31.9519	0.784795	
22	50	1	40.434	0.761545	
23	50	1	56.4193	0.776973	
24	50	1	61.108	0.734239	
25	50	1	47.4673	0.733803	
26	50	1	60.0022	0.716849	
27	50	1	63.73	0.764215	
28	50	1	64.6549	0.772916	
29	50	1	66.328	0.760969	
30	50	1	58.2902	0.761457	
31	50	1	35.1973	0.750199	
32	50	1	47.696	0.729918	
33	50	1	64.6107	1.29835	
34	50	1	25.0641	0.933331	
35	50	1	29.0777	0.832235	
36	50	1	37.9514	0.77223	
37	50	1	51.6603	0.791613	
38	50	1	36.3656	0.917136	
39	50	1	59.7517	0.724037	
40	50	1	61.9451	0.710928	
41	50	1	57.4792	0.669223	
42	50	1	65.1683	0.693529	
43	50	1	55.3029	0.694434	
44	50	1	66.0956	0.695647	
45	50	1	57.0813	0.703183	
46	50	1	54.4069	0.723751	
47	50	1	52.0216	0.667397	
48	50	1	59.2553	0.683565	
49	50	1	55.9273	0.686708	
50	50	1	49.823	0.682691	
51	50	1	47.316	0.73025	
52	50	1	52.9005	0.70146	
53	50	1	52.5805	0.72764	
54	50	1	51.8351	0.77425	
55	50	1	52.7823	0.722406	
56	50	1	75.6778	0.715453	
57	50	1	87.503	0.703573	
58	50	1	91.4115	0.745449	
59	50	1	85.3481	0.712496	
60	50	1	78.8477	0.722516	
61	50	1	93.7349	0.751882	
62	50	1	90.1434	0.718065	
63	50	1	58.1056	0.740959	
64	50	1	68.4167	0.746627	
65	50	1	62.7366	0.726748	
66	50	1	66.2819	0.721701	
67	50	1	66.2771	0.696432	
68	50	1	58.5218	0.778481	
69	50	1	53.4131	0.691334	
70	50	1	63.4825	0.706966	
71	50	1	50.2588	0.745335	
72	50	1	49.1327	0.755102	
73	50	1	58.3463	0.730458	
74	50	1	56.7392	0.707177	
75	50	1	30.3199	0.775727	
76	50	1	48.524	1.08523	
77	50	1	57.6226	0.738083	
78	50	1	50.1887	0.706109	
79	50	1	62.4085	0.681986	
80	50	1	77.5214	0.705786	
81	50	1	70.7863	0.774554	
82	50	1	74.2463	0.704758	
83	50	1	43.5238	0.713111	
84	50	1	45.1375	0.722471	
85	50	1	36.6122	0.724371	
86	50	1	69.3281	0.833951	
87	50	1	58.1142	0.7195	
88	50	1	45.9352	0.740649	
1	51	1	67.0712	0.745351	
2	51	1	59.4495	0.830297	
3	51	1	55.5391	0.726951	
4	51	1	54.344	0.814416	
5	51	1	59.4456	0.771321	
6	51	1	54.4854	0.682311	
7	51	1	48.9974	0.741908	
8	51	1	48.5675	0.753395	
9	51	1	26.2151	0.724326	
10	51	1	69.6201	0.802714	
11	51	1	71.787	0.761603	
12	51	1	50.7896	0.732715	
13	51	1	70.2288	0.738187	
14	51	1	59.4157	0.789225	
15	51	1	57.7595	0.760736	
16	51	1	58.9635	0.764195	
17	51	1	45.3159	2.83557	
18	51	1	44.5167	0.748947	
19	51	1	50.799	0.759485	
20	51	1	46.1994	0.757237	
21	51	1	16.7579	0.748675	
22	51	1	25.8886	0.754969	
23	51	1	59.8591	0.741887	
24	51	1	56.0815	0.730695	
25	51	1	38.7567	0.740675	
26	51	1	43.9523	0.745574	
27	51	1	61.9501	0.76087	
28	51	1	54.9935	0.767688	
29	51	1	58.2513	0.767076	
30	51	1	66.1396	0.726287	
31	51	1	55.8194	0.796721	
32	51	1	29.811	0.752617	
33	51	1	50.0294	1.41391	
34	51	1	19.0598	0.833946	
35	51	1	24.5795	0.818306	
36	51	1	60.4348	0.826945	
37	51	1	45.453	0.816049	
38	51	1	29.4794	0.959824	
39	51	1	52.3038	0.673801	
40	51	1	62.0545	0.69215	
41	51	1	54.6824	0.714983	
42	51	1	47.9425	0.685937	
43	51	1	65.6093	0.6678	
44	51	1	73.0195	0.659164	
45	51	1	84.7447	0.710884	
